!	1.1786440498351243	28/2469	353/100088	0.0113	0.0035
at	0.9264903487429281	14/2469	156/100088	0.0057	0.0016
was	0.8777962383658339	12/2469	130/100088	0.0049	0.0013
my	0.7961480382068676	61/2469	1437/100088	0.0247	0.0144
it's	0.6494204290453893	15/2469	249/100088	0.0061	0.0025
)	0.5803187457747854	10/2469	153/100088	0.0041	0.0015
me	0.5661935674359811	18/2469	357/100088	0.0073	0.0036
really	0.5369445601367275	11/2469	188/100088	0.0045	0.0019
know	0.5224162554382361	10/2469	168/100088	0.0041	0.0017
i'm	0.5189476180577993	14/2469	270/100088	0.0057	0.0027
i_love	0.49068124094772003	7/2469	106/100088	0.0028	0.0011
some	0.47731661330118835	9/2469	156/100088	0.0036	0.0016
them	0.4699169620547941	9/2469	158/100088	0.0036	0.0016
just	0.4484284234566103	17/2469	384/100088	0.0069	0.0038
/	0.3587261649171491	6/2469	111/100088	0.0024	0.0011
here	0.33388679252703074	7/2469	144/100088	0.0028	0.0014
we	0.31875541137765745	16/2469	422/100088	0.0065	0.0042
also	0.3035030667165108	7/2469	153/100088	0.0028	0.0015
than	0.28981335916874534	5/2469	101/100088	0.002	0.001
very	0.28562256594110513	5/2469	102/100088	0.002	0.001
you	0.277696435533165	100/2469	3505/100088	0.0405	0.035
up	0.26412983817959507	6/2469	136/100088	0.0024	0.0014
out	0.2613919712366411	5/2469	108/100088	0.002	0.0011
-	0.23859259337473956	5/2469	114/100088	0.002	0.0011
,	0.23344941921672005	91/2469	3244/100088	0.0369	0.0324
make	0.20672644672504928	5/2469	123/100088	0.002	0.0012
this	0.19400920348212847	13/2469	394/100088	0.0053	0.0039
and	0.18610651478258108	62/2469	2217/100088	0.0251	0.0222
i_think	0.18418233985520804	8/2469	228/100088	0.0032	0.0023
because	0.18188668131934752	8/2469	229/100088	0.0032	0.0023
love	0.15676668852953865	6/2469	172/100088	0.0024	0.0017
(	0.12979834242969432	5/2469	148/100088	0.002	0.0015
see	0.12364214032705731	4/2469	116/100088	0.0016	0.0012
thank_you_for	0.09838225733017986	7/2469	232/100088	0.0028	0.0023
more	0.07499300226147272	5/2469	169/100088	0.002	0.0017
for	0.07316712312446459	22/2469	820/100088	0.0089	0.0082
when	0.0685692451111663	6/2469	209/100088	0.0024	0.0021
say	0.06296776566806309	5/2469	174/100088	0.002	0.0017
so	0.05152360818271685	11/2469	410/100088	0.0045	0.0041
one	0.04691102226262859	3/2469	105/100088	0.0012	0.001
but	0.025548134457133654	14/2469	547/100088	0.0057	0.0055
'	0.019038946804520476	4/2469	154/100088	0.0016	0.0015
good	-0.0010143020027614082	3/2469	122/100088	0.0012	0.0012
it	-0.002703384500585999	21/2469	854/100088	0.0085	0.0085
with	-0.002735117566643853	16/2469	651/100088	0.0065	0.0065
then	-0.02380011684778609	3/2469	131/100088	0.0012	0.0013
,_but	-0.025534761861048014	9/2469	382/100088	0.0036	0.0038
like	-0.0308807391003494	8/2469	344/100088	0.0032	0.0034
have	-0.04464306509940009	15/2469	647/100088	0.0061	0.0065
about	-0.05118497072427284	7/2469	315/100088	0.0028	0.0031
think	-0.054201667574147294	3/2469	144/100088	0.0012	0.0014
thank_you	-0.0841921623764522	3/2469	158/100088	0.0012	0.0016
different	-0.08499489328670079	2/2469	112/100088	0.0008	0.0011
from	-0.09069107952706654	4/2469	207/100088	0.0016	0.0021
said	-0.09435147343420915	2/2469	116/100088	0.0008	0.0012
you_are	-0.101852321867177	5/2469	259/100088	0.002	0.0026
of	-0.11266177661841958	20/2469	928/100088	0.0081	0.0093
get	-0.12866590695560526	4/2469	229/100088	0.0016	0.0023
if	-0.13358675300723305	4/2469	232/100088	0.0016	0.0023
by	-0.14514819993486686	2/2469	140/100088	0.0008	0.0014
you_can	-0.16041048199757213	2/2469	148/100088	0.0008	0.0015
how	-0.16325092055867083	3/2469	201/100088	0.0012	0.002
be	-0.1695996898363064	2/2469	153/100088	0.0008	0.0015
if_you	-0.17363402779639237	5/2469	307/100088	0.002	0.0031
you're	-0.17778028747502672	5/2469	310/100088	0.002	0.0031
being	-0.18205286477293303	2/2469	160/100088	0.0008	0.0016
a	-0.18234572008543182	28/2469	1364/100088	0.0113	0.0136
any	-0.18961096715031978	1/2469	108/100088	0.0004	0.0011
are	-0.19268911925968044	5/2469	321/100088	0.002	0.0032
not	-0.19612430790660793	6/2469	373/100088	0.0024	0.0037
we_have	-0.20102772402887706	1/2469	114/100088	0.0004	0.0011
would	-0.2047320020711314	1/2469	116/100088	0.0004	0.0012
in	-0.2087059901995644	18/2469	949/100088	0.0073	0.0095
i	-0.2125326007926493	23/2469	1181/100088	0.0093	0.0118
what	-0.21340598669825145	6/2469	387/100088	0.0024	0.0039
time	-0.21908724216570893	1/2469	124/100088	0.0004	0.0012
your	-0.22727573269685022	32/2469	1606/100088	0.013	0.016
way	-0.24264373366132264	1/2469	138/100088	0.0004	0.0014
?	-0.2458652062527261	1/2469	140/100088	0.0004	0.0014
.	-0.24715608947137302	143/2469	6437/100088	0.0579	0.0643
do	-0.25477103316212535	3/2469	263/100088	0.0012	0.0026
people	-0.2568870536154877	1/2469	147/100088	0.0004	0.0015
an	-0.25726397823719227	2/2469	208/100088	0.0008	0.0021
*	-0.2584308688098151	1/2469	148/100088	0.0004	0.0015
into	-0.29486835464484024	0/2469	101/100088	0.0	0.001
experience	-0.2992242537010526	0/2469	104/100088	0.0	0.001
all	-0.301667684456098	4/2469	357/100088	0.0016	0.0036
her	-0.30209357209004634	0/2469	106/100088	0.0	0.0011
that	-0.3045405852983138	26/2469	1447/100088	0.0105	0.0145
the	-0.30530056992937515	39/2469	2047/100088	0.0158	0.0205
our	-0.30725481134998	11/2469	729/100088	0.0045	0.0073
work	-0.311930094348928	0/2469	113/100088	0.0	0.0011
no	-0.3160528378269617	0/2469	116/100088	0.0	0.0012
on	-0.3243772168850885	6/2469	488/100088	0.0024	0.0049
as	-0.3253764279101759	6/2469	489/100088	0.0024	0.0049
only	-0.32547134687476476	0/2469	123/100088	0.0	0.0012
don't	-0.32942619038546583	0/2469	126/100088	0.0	0.0013
or	-0.3424649217691656	2/2469	275/100088	0.0008	0.0027
is	-0.35186610681445313	17/2469	1083/100088	0.0069	0.0108
will	-0.3850623224044621	0/2469	172/100088	0.0	0.0017
to	-0.42292198808844034	32/2469	1923/100088	0.013	0.0192
